,Frame,x_center,y_center,w,h,label,type,FileName
221,009614.jpg,892.0,333.0,136.0,109.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009614.jpg
222,009614.jpg,338.0,312.0,104.0,92.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009614.jpg
223,009614.jpg,643.0,314.0,361.0,242.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009614.jpg
224,009614.jpg,282.0,442.0,369.0,205.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009614.jpg
225,000793.jpg,581.0,241.0,52.0,142.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000793.jpg
226,000793.jpg,491.0,248.0,56.0,118.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000793.jpg
227,000793.jpg,436.0,243.0,35.0,121.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000793.jpg
228,000793.jpg,834.0,278.0,125.0,328.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000793.jpg
229,000793.jpg,143.0,231.0,36.0,87.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000793.jpg
230,000793.jpg,202.0,227.0,35.0,89.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000793.jpg
231,000793.jpg,278.0,307.0,173.0,348.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000793.jpg
232,000793.jpg,545.0,243.0,42.0,135.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000793.jpg
233,000793.jpg,443.0,375.0,305.0,205.0,12.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000793.jpg
234,000793.jpg,51.0,183.0,94.0,94.0,19.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000793.jpg
235,000385.jpg,418.0,483.0,244.0,304.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000385.jpg
236,000385.jpg,838.0,422.0,244.0,254.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000385.jpg
237,000475.jpg,534.0,352.0,250.0,181.0,15.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000475.jpg
238,000475.jpg,663.0,186.0,67.0,82.0,6.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000475.jpg
239,000475.jpg,734.0,182.0,67.0,84.0,6.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000475.jpg
240,000475.jpg,25.0,223.0,46.0,101.0,15.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000475.jpg
241,003701.jpg,366.0,216.0,121.0,94.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003701.jpg
242,003701.jpg,485.0,218.0,102.0,99.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003701.jpg
243,003701.jpg,590.0,231.0,109.0,70.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003701.jpg
244,003701.jpg,427.0,241.0,94.0,49.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003701.jpg
245,003701.jpg,936.0,535.0,48.0,210.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003701.jpg
246,003701.jpg,191.0,512.0,217.0,126.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003701.jpg
247,004062.jpg,273.0,349.0,541.0,394.0,7.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004062.jpg
248,007785.jpg,705.0,480.0,453.0,225.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007785.jpg
249,007785.jpg,244.0,493.0,192.0,283.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007785.jpg
250,007785.jpg,333.0,422.0,317.0,382.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007785.jpg
251,007785.jpg,818.0,503.0,177.0,275.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007785.jpg
252,007785.jpg,621.0,520.0,301.0,241.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007785.jpg
253,004850.jpg,624.0,245.0,307.0,176.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/004850.jpg
254,005462.jpg,449.0,303.0,893.0,521.0,16.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005462.jpg
255,003358.jpg,482.0,311.0,956.0,584.0,19.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003358.jpg
256,000081.jpg,669.0,423.0,436.0,238.0,10.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000081.jpg
257,000081.jpg,219.0,469.0,407.0,300.0,10.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000081.jpg
258,000081.jpg,517.0,372.0,275.0,144.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000081.jpg
259,000081.jpg,768.0,395.0,196.0,233.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000081.jpg
260,000081.jpg,222.0,476.0,209.0,329.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000081.jpg
261,000081.jpg,98.0,364.0,84.0,90.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000081.jpg
262,000081.jpg,702.0,556.0,259.0,167.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000081.jpg
263,000081.jpg,507.0,524.0,261.0,221.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000081.jpg
264,000081.jpg,570.0,606.0,104.0,67.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000081.jpg
265,003543.jpg,554.0,213.0,301.0,221.0,14.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003543.jpg
266,003543.jpg,730.0,280.0,88.0,70.0,14.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003543.jpg
267,003543.jpg,324.0,116.0,36.0,44.0,14.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003543.jpg
268,003543.jpg,167.0,393.0,330.0,495.0,14.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003543.jpg
269,003543.jpg,43.0,162.0,60.0,135.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003543.jpg
270,003543.jpg,161.0,274.0,115.0,356.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003543.jpg
271,003543.jpg,240.0,155.0,50.0,94.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003543.jpg
272,002097.jpg,565.0,321.0,774.0,629.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002097.jpg
273,003192.jpg,226.0,307.0,432.0,497.0,8.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003192.jpg
274,003192.jpg,693.0,308.0,492.0,478.0,8.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003192.jpg
275,003372.jpg,468.0,308.0,129.0,98.0,13.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003372.jpg
276,000865.jpg,669.0,371.0,186.0,172.0,11.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000865.jpg
277,000865.jpg,837.0,358.0,111.0,145.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000865.jpg
278,000865.jpg,728.0,379.0,134.0,171.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000865.jpg
279,000865.jpg,786.0,368.0,121.0,155.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000865.jpg
280,000865.jpg,520.0,534.0,234.0,212.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000865.jpg
281,000865.jpg,208.0,318.0,136.0,90.0,8.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000865.jpg
282,000865.jpg,651.0,292.0,19.0,38.0,3.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000865.jpg
283,000865.jpg,506.0,407.0,282.0,466.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000865.jpg
284,000865.jpg,122.0,361.0,232.0,282.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000865.jpg
285,007473.jpg,409.0,351.0,810.0,365.0,8.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007473.jpg
286,005678.jpg,497.0,318.0,829.0,435.0,9.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005678.jpg
287,005678.jpg,641.0,140.0,637.0,276.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005678.jpg
288,008899.jpg,490.0,343.0,660.0,522.0,6.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008899.jpg
289,008899.jpg,557.0,200.0,226.0,335.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008899.jpg
290,000496.jpg,919.0,474.0,83.0,207.0,11.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000496.jpg
291,000496.jpg,865.0,451.0,121.0,186.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000496.jpg
292,002211.jpg,95.0,438.0,123.0,96.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002211.jpg
293,002211.jpg,76.0,502.0,141.0,123.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002211.jpg
294,002211.jpg,218.0,460.0,143.0,102.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002211.jpg
295,002211.jpg,230.0,486.0,148.0,145.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002211.jpg
296,002211.jpg,416.0,418.0,64.0,37.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002211.jpg
297,002211.jpg,468.0,429.0,92.0,83.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002211.jpg
298,002211.jpg,549.0,433.0,100.0,79.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002211.jpg
299,002211.jpg,558.0,511.0,148.0,141.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002211.jpg
300,002211.jpg,646.0,532.0,310.0,209.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002211.jpg
301,002211.jpg,860.0,526.0,200.0,228.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002211.jpg
302,002211.jpg,408.0,502.0,125.0,141.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002211.jpg
303,005178.jpg,550.0,348.0,751.0,584.0,2.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005178.jpg
304,001502.jpg,475.0,318.0,290.0,433.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001502.jpg
305,001502.jpg,472.0,399.0,538.0,389.0,9.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001502.jpg
306,007849.jpg,441.0,207.0,48.0,46.0,2.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007849.jpg
307,007849.jpg,495.0,222.0,42.0,52.0,2.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007849.jpg
308,007849.jpg,394.0,214.0,42.0,59.0,2.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007849.jpg
309,007849.jpg,225.0,588.0,65.0,105.0,2.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007849.jpg
310,007849.jpg,758.0,294.0,127.0,182.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007849.jpg
311,007849.jpg,776.0,508.0,96.0,260.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007849.jpg
312,007849.jpg,833.0,470.0,77.0,312.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007849.jpg
313,007849.jpg,873.0,397.0,71.0,294.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007849.jpg
314,009397.jpg,86.0,344.0,169.0,131.0,2.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009397.jpg
315,009397.jpg,283.0,404.0,163.0,167.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009397.jpg
316,009397.jpg,879.0,414.0,161.0,210.0,10.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009397.jpg
317,003477.jpg,343.0,398.0,309.0,403.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003477.jpg
318,008272.jpg,770.0,323.0,380.0,633.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008272.jpg
319,008272.jpg,252.0,323.0,499.0,635.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008272.jpg
320,008272.jpg,546.0,492.0,313.0,167.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008272.jpg
321,008272.jpg,411.0,224.0,81.0,143.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008272.jpg
322,003848.jpg,473.0,331.0,904.0,509.0,17.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003848.jpg
323,000638.jpg,481.0,514.0,696.0,252.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000638.jpg
324,000638.jpg,456.0,222.0,906.0,383.0,16.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000638.jpg
325,003120.jpg,484.0,317.0,111.0,80.0,2.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003120.jpg
326,003120.jpg,839.0,559.0,242.0,162.0,11.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003120.jpg
327,003120.jpg,802.0,491.0,63.0,67.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003120.jpg
328,003120.jpg,403.0,492.0,157.0,160.0,4.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003120.jpg
329,003120.jpg,165.0,462.0,280.0,193.0,10.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003120.jpg
330,007429.jpg,471.0,454.0,850.0,324.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007429.jpg
331,004225.jpg,413.0,191.0,815.0,376.0,14.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004225.jpg
332,004225.jpg,385.0,290.0,272.0,122.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004225.jpg
333,004225.jpg,760.0,72.0,399.0,141.0,14.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004225.jpg
334,008069.jpg,45.0,362.0,86.0,273.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
335,008069.jpg,178.0,240.0,132.0,135.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
336,008069.jpg,256.0,269.0,86.0,90.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
337,008069.jpg,416.0,330.0,94.0,282.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
338,008069.jpg,482.0,404.0,146.0,263.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
339,008069.jpg,263.0,497.0,134.0,261.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
340,008069.jpg,45.0,574.0,86.0,131.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
341,008069.jpg,141.0,570.0,117.0,140.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
342,008069.jpg,253.0,579.0,84.0,123.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
343,008069.jpg,363.0,565.0,119.0,150.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
344,008069.jpg,327.0,612.0,106.0,56.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
345,008069.jpg,279.0,398.0,555.0,212.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
346,008069.jpg,933.0,366.0,54.0,220.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
347,008069.jpg,920.0,308.0,81.0,254.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
348,008069.jpg,794.0,274.0,140.0,265.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
349,008069.jpg,698.0,213.0,182.0,331.0,6.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008069.jpg
350,008982.jpg,655.0,261.0,326.0,276.0,2.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008982.jpg
351,008982.jpg,880.0,445.0,113.0,258.0,3.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008982.jpg
352,004478.jpg,138.0,119.0,269.0,150.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004478.jpg
353,004478.jpg,90.0,89.0,38.0,65.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004478.jpg
354,004478.jpg,262.0,62.0,33.0,46.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004478.jpg
355,004478.jpg,420.0,46.0,33.0,44.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004478.jpg
356,004478.jpg,377.0,95.0,236.0,77.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004478.jpg
357,004478.jpg,444.0,320.0,760.0,507.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004478.jpg
358,004478.jpg,619.0,45.0,52.0,84.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004478.jpg
359,004478.jpg,526.0,58.0,58.0,109.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/004478.jpg
360,008367.jpg,163.0,116.0,161.0,89.0,12.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008367.jpg
361,008367.jpg,724.0,250.0,127.0,101.0,12.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008367.jpg
362,008367.jpg,818.0,240.0,65.0,104.0,12.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008367.jpg
363,008367.jpg,546.0,443.0,324.0,166.0,12.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008367.jpg
364,008367.jpg,606.0,568.0,324.0,143.0,12.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008367.jpg
365,008367.jpg,326.0,266.0,192.0,444.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008367.jpg
366,008367.jpg,869.0,276.0,83.0,87.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008367.jpg
367,000855.jpg,481.0,512.0,358.0,159.0,19.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000855.jpg
368,000855.jpg,836.0,563.0,90.0,36.0,12.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000855.jpg
369,000855.jpg,658.0,556.0,26.0,40.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000855.jpg
370,000855.jpg,218.0,538.0,123.0,41.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000855.jpg
371,000855.jpg,134.0,536.0,59.0,28.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000855.jpg
372,000855.jpg,88.0,535.0,44.0,23.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000855.jpg
373,000855.jpg,51.0,532.0,46.0,20.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000855.jpg
374,006648.jpg,699.0,322.0,273.0,636.0,3.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006648.jpg
375,006648.jpg,447.0,319.0,883.0,634.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006648.jpg
376,006648.jpg,756.0,469.0,84.0,155.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006648.jpg
377,006648.jpg,632.0,446.0,65.0,192.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/006648.jpg
378,008281.jpg,317.0,355.0,630.0,570.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008281.jpg
379,008281.jpg,677.0,342.0,566.0,590.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008281.jpg
380,002547.jpg,448.0,364.0,148.0,242.0,5.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002547.jpg
381,001674.jpg,432.0,592.0,518.0,96.0,11.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001674.jpg
382,001674.jpg,485.0,521.0,152.0,63.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001674.jpg
383,001674.jpg,149.0,567.0,125.0,147.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001674.jpg
384,001674.jpg,357.0,596.0,207.0,89.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001674.jpg
385,001674.jpg,721.0,574.0,60.0,131.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001674.jpg
386,005722.jpg,419.0,447.0,664.0,386.0,6.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005722.jpg
387,005722.jpg,483.0,420.0,175.0,437.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/005722.jpg
388,001596.jpg,483.0,321.0,955.0,637.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001596.jpg
389,003501.jpg,485.0,258.0,559.0,488.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003501.jpg
390,003501.jpg,572.0,364.0,150.0,464.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003501.jpg
391,003501.jpg,178.0,363.0,217.0,432.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/003501.jpg
392,003997.jpg,593.0,370.0,530.0,302.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003997.jpg
393,007560.jpg,764.0,441.0,323.0,326.0,7.0,test,./VOCdevkit2007/VOC2007/JPEGImages/007560.jpg
394,009725.jpg,128.0,497.0,240.0,210.0,12.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009725.jpg
395,001435.jpg,675.0,464.0,420.0,137.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
396,001435.jpg,249.0,516.0,459.0,152.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
397,001435.jpg,111.0,329.0,177.0,55.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
398,001435.jpg,386.0,351.0,192.0,73.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
399,001435.jpg,546.0,358.0,225.0,73.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
400,001435.jpg,638.0,329.0,148.0,44.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
401,001435.jpg,848.0,328.0,156.0,68.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
402,001435.jpg,915.0,329.0,56.0,55.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
403,001435.jpg,498.0,311.0,148.0,27.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
404,001435.jpg,268.0,320.0,129.0,46.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
405,001435.jpg,835.0,282.0,27.0,39.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
406,001435.jpg,860.0,275.0,27.0,38.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
407,001435.jpg,887.0,278.0,31.0,34.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
408,001435.jpg,441.0,280.0,21.0,41.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
409,001435.jpg,415.0,276.0,23.0,43.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
410,001435.jpg,270.0,341.0,21.0,99.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
411,001435.jpg,271.0,279.0,23.0,32.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
412,001435.jpg,294.0,317.0,27.0,46.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
413,001435.jpg,341.0,308.0,36.0,36.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
414,001435.jpg,376.0,300.0,38.0,29.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
415,001435.jpg,432.0,300.0,31.0,31.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
416,001435.jpg,141.0,291.0,36.0,36.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/001435.jpg
417,002443.jpg,554.0,364.0,813.0,279.0,7.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002443.jpg
418,002443.jpg,417.0,292.0,816.0,238.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/002443.jpg
419,009039.jpg,532.0,509.0,242.0,85.0,13.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009039.jpg
420,009039.jpg,373.0,113.0,60.0,26.0,13.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/009039.jpg
421,003028.jpg,480.0,321.0,956.0,481.0,13.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/003028.jpg
422,009234.jpg,305.0,415.0,603.0,451.0,16.0,test,./VOCdevkit2007/VOC2007/JPEGImages/009234.jpg
423,008174.jpg,519.0,308.0,881.0,613.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/008174.jpg
424,001061.jpg,741.0,137.0,242.0,162.0,5.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001061.jpg
425,001061.jpg,777.0,419.0,324.0,442.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001061.jpg
426,001061.jpg,309.0,321.0,614.0,638.0,1.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001061.jpg
427,008957.jpg,41.0,328.0,79.0,256.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008957.jpg
428,008957.jpg,407.0,378.0,369.0,524.0,4.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008957.jpg
429,008957.jpg,337.0,406.0,263.0,468.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008957.jpg
430,008957.jpg,557.0,387.0,269.0,507.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008957.jpg
431,008957.jpg,677.0,363.0,186.0,555.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008957.jpg
432,008957.jpg,408.0,172.0,106.0,123.0,1.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008957.jpg
433,008657.jpg,482.0,409.0,956.0,463.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/008657.jpg
434,001466.jpg,436.0,363.0,864.0,288.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/001466.jpg
435,002831.jpg,458.0,318.0,625.0,472.0,7.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002831.jpg
436,000529.jpg,758.0,335.0,403.0,183.0,14.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000529.jpg
437,000529.jpg,848.0,420.0,75.0,31.0,0.0,test,./VOCdevkit2007/VOC2007/JPEGImages/000529.jpg
438,000091.jpg,307.0,448.0,134.0,73.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000091.jpg
439,000091.jpg,179.0,440.0,46.0,34.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000091.jpg
440,000091.jpg,208.0,447.0,67.0,41.0,0.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/000091.jpg
441,007249.jpg,409.0,340.0,534.0,497.0,16.0,trainval,./VOCdevkit2007/VOC2007/JPEGImages/007249.jpg
442,002085.jpg,395.0,425.0,152.0,123.0,14.0,test,./VOCdevkit2007/VOC2007/JPEGImages/002085.jpg
